time,voltaje_ent,voltaje_cap_5,Resistencia real,Capacitancia Real
15800,4.93,5,1750,4700
0,4.93,0,1750,4700
200,4.93,0.18,1750,4700
400,4.93,0.34,1750,4700
600,4.93,0.53,1750,4700
800,4.93,0.67,1750,4700
1000,4.93,0.8,1750,4700
1200,4.93,0.97,1750,4700
1400,4.93,1.17,1750,4700
1600,4.93,1.31,1750,4700
1800,4.93,1.38,1750,4700
2000,4.93,1.56,1750,4700
2200,4.93,1.69,1750,4700
2400,4.93,1.89,1750,4700
2600,4.93,1.99,1750,4700
2800,4.93,2.11,1750,4700
3000,4.93,2.23,1750,4700
3200,4.93,2.32,1750,4700
3400,4.93,2.45,1750,4700
3600,4.93,2.58,1750,4700
3800,4.93,2.68,1750,4700
4000,4.93,2.78,1750,4700
4200,4.93,2.89,1750,4700
4400,4.93,2.98,1750,4700
4600,4.93,3.09,1750,4700
4800,4.93,3.2,1750,4700
5000,4.93,3.28,1750,4700
5200,4.93,3.37,1750,4700
5400,4.93,3.47,1750,4700
5600,4.93,3.58,1750,4700
5800,4.93,3.69,1750,4700
6000,4.93,3.66,1750,4700
6200,4.93,3.89,1750,4700
6400,4.93,3.87,1750,4700
6600,4.93,4.22,1750,4700
6800,4.93,4.33,1750,4700
7000,4.93,4.37,1750,4700
7200,4.93,4.46,1750,4700
7400,4.93,4.64,1750,4700
7600,4.93,4.88,1750,4700
7800,4.93,4.95,1750,4700
8000,4.93,4.95,1750,4700
8200,4.93,5,1750,4700
8400,4.93,5,1750,4700
8600,4.93,5,1750,4700
8800,4.93,5,1750,4700
9000,4.93,5,1750,4700
9200,4.93,5,1750,4700
9400,4.93,5,1750,4700
9600,4.93,5,1750,4700
9800,4.93,5,1750,4700
10000,4.93,5,1750,4700
10200,4.93,5,1750,4700
10400,4.93,5,1750,4700
10600,4.93,5,1750,4700
10800,4.93,5,1750,4700
11000,4.93,5,1750,4700
11200,4.93,5,1750,4700
11400,4.93,5,1750,4700
11600,4.93,5,1750,4700
11800,4.93,5,1750,4700
12000,4.93,5,1750,4700
12200,4.93,5,1750,4700
12400,4.93,5,1750,4700
12600,4.93,5,1750,4700
12800,4.93,5,1750,4700
13000,4.93,5,1750,4700
13200,4.93,5,1750,4700
13400,4.93,5,1750,4700
13600,4.93,5,1750,4700
13800,4.93,5,1750,4700
14000,4.93,5,1750,4700
14200,4.93,5,1750,4700
14400,4.93,5,1750,4700
14600,4.93,5,1750,4700
14800,4.93,5,1750,4700
15000,4.93,5,1750,4700
15200,4.93,5,1750,4700
15400,4.93,5,1750,4700
15600,4.93,5,1750,4700
15800,4.93,5,1750,4700
0,4.93,0,1750,4700
200,4.93,0.15,1750,4700
400,4.93,0.31,1750,4700
600,4.93,0.53,1750,4700
800,4.93,0.65,1750,4700
1000,4.93,0.83,1750,4700
1200,4.93,0.97,1750,4700
1400,4.93,1.11,1750,4700
1600,4.93,1.32,1750,4700
1800,4.93,1.46,1750,4700
2000,4.93,1.61,1750,4700
2200,4.93,1.78,1750,4700
2400,4.93,1.83,1750,4700
2600,4.93,1.98,1750,4700
2800,4.93,2.09,1750,4700
3000,4.93,2.2,1750,4700
3200,4.93,2.25,1750,4700
3400,4.93,2.49,1750,4700
3600,4.93,2.5,1750,4700
3800,4.93,2.64,1750,4700
4000,4.93,2.76,1750,4700
4200,4.93,2.9,1750,4700
4400,4.93,2.98,1750,4700
4600,4.93,3.07,1750,4700
4800,4.93,3.18,1750,4700
5000,4.93,3.24,1750,4700
5200,4.93,3.33,1750,4700
5400,4.93,3.42,1750,4700
5600,4.93,3.52,1750,4700
5800,4.93,3.59,1750,4700
6000,4.93,3.72,1750,4700
6200,4.93,3.97,1750,4700
6400,4.93,3.98,1750,4700
6600,4.93,4.11,1750,4700
6800,4.93,4.23,1750,4700
7000,4.93,4.35,1750,4700
7200,4.93,4.45,1750,4700
7400,4.93,4.6,1750,4700
7600,4.93,4.72,1750,4700
7800,4.93,4.88,1750,4700
8000,4.93,5,1750,4700
8200,4.93,5,1750,4700
8400,4.93,5,1750,4700
8600,4.93,5,1750,4700
8800,4.93,5,1750,4700
9000,4.93,5,1750,4700
9200,4.93,5,1750,4700
9400,4.93,5,1750,4700
9600,4.93,5,1750,4700
9800,4.93,5,1750,4700
10000,4.93,5,1750,4700
10200,4.93,5,1750,4700
10400,4.93,5,1750,4700
10600,4.93,5,1750,4700
10800,4.93,5,1750,4700
11000,4.93,5,1750,4700
11200,4.93,5,1750,4700
11400,4.93,5,1750,4700
11600,4.93,5,1750,4700
11800,4.93,5,1750,4700
12000,4.93,5,1750,4700
12200,4.93,5,1750,4700
12400,4.93,5,1750,4700
12600,4.93,5,1750,4700
12800,4.93,5,1750,4700
13000,4.93,5,1750,4700
13200,4.93,5,1750,4700
13400,4.93,5,1750,4700
13600,4.93,5,1750,4700
13800,4.93,5,1750,4700
14000,4.93,5,1750,4700
14200,4.93,5,1750,4700
14400,4.93,5,1750,4700
14600,4.93,5,1750,4700
14800,4.93,5,1750,4700
15000,4.93,5,1750,4700
15200,4.93,5,1750,4700
15400,4.93,5,1750,4700
15600,4.93,5,1750,4700
15800,4.93,5,1750,4700
0,4.93,0.01,1750,4700
200,4.93,0.24,1750,4700
400,4.93,0.42,1750,4700
600,4.93,0.6,1750,4700
800,4.93,0.76,1750,4700
1000,4.93,0.94,1750,4700
1200,4.93,1.09,1750,4700
1400,4.93,1.25,1750,4700
1600,4.93,1.32,1750,4700
1800,4.93,1.55,1750,4700
2000,4.93,1.7,1750,4700
2200,4.93,1.84,1750,4700
2400,4.93,1.97,1750,4700
2600,4.93,2.09,1750,4700
2800,4.93,2.24,1750,4700
3000,4.93,2.38,1750,4700
3200,4.93,2.54,1750,4700
3400,4.93,2.71,1750,4700
3600,4.93,2.9,1750,4700
3800,4.93,2.96,1750,4700
4000,4.93,3.1,1750,4700
4200,4.93,3.28,1750,4700
4400,4.93,3.34,1750,4700
4600,4.93,3.4,1750,4700
4800,4.93,3.48,1750,4700
5000,4.93,3.63,1750,4700
5200,4.93,3.73,1750,4700
5400,4.93,3.73,1750,4700
5600,4.93,3.89,1750,4700
5800,4.93,3.97,1750,4700
6000,4.93,4.17,1750,4700
6200,4.93,4.37,1750,4700
6400,4.93,4.48,1750,4700
6600,4.93,4.53,1750,4700
6800,4.93,4.4,1750,4700
7000,4.93,4.51,1750,4700
7200,4.93,4.81,1750,4700
7400,4.93,5,1750,4700
7600,4.93,5,1750,4700
7800,4.93,5,1750,4700
8000,4.93,5,1750,4700
8200,4.93,5,1750,4700
8400,4.93,5,1750,4700
8600,4.93,5,1750,4700
8800,4.93,5,1750,4700
9000,4.93,5,1750,4700
9200,4.93,5,1750,4700
9400,4.93,5,1750,4700
9600,4.93,5,1750,4700
9800,4.93,5,1750,4700
10000,4.93,5,1750,4700
10200,4.93,5,1750,4700
10400,4.93,5,1750,4700
10600,4.93,5,1750,4700
10800,4.93,5,1750,4700
11000,4.93,5,1750,4700
11200,4.93,5,1750,4700
11400,4.93,5,1750,4700
11600,4.93,5,1750,4700
11800,4.93,5,1750,4700
12000,4.93,5,1750,4700
12200,4.93,5,1750,4700
12400,4.93,5,1750,4700
12600,4.93,5,1750,4700
12800,4.93,5,1750,4700
13000,4.93,5,1750,4700
13200,4.93,5,1750,4700
13400,4.93,5,1750,4700
13600,4.93,5,1750,4700
13800,4.93,5,1750,4700
14000,4.93,5,1750,4700
14200,4.93,5,1750,4700
14400,4.93,5,1750,4700
14600,4.93,5,1750,4700
14800,4.93,5,1750,4700
15000,4.93,5,1750,4700
15200,4.93,5,1750,4700
15400,4.93,5,1750,4700
15600,4.93,5,1750,4700
15800,4.93,5,1750,4700
0,4.93,0.13,1750,4700
200,4.93,0.37,1750,4700
400,4.93,0.56,1750,4700
600,4.93,0.78,1750,4700
800,4.93,0.94,1750,4700
1000,4.93,1.12,1750,4700
1200,4.93,1.21,1750,4700
1400,4.93,1.36,1750,4700
1600,4.93,1.52,1750,4700
1800,4.93,1.66,1750,4700
2000,4.93,1.74,1750,4700
2200,4.93,1.92,1750,4700
2400,4.93,2.07,1750,4700
2600,4.93,2.19,1750,4700
2800,4.93,2.35,1750,4700
3000,4.93,2.54,1750,4700
3200,4.93,2.55,1750,4700
3400,4.93,2.68,1750,4700
3600,4.93,2.83,1750,4700
3800,4.93,2.91,1750,4700
4000,4.93,3.03,1750,4700
4200,4.93,3.16,1750,4700
4400,4.93,3.21,1750,4700
4600,4.93,3.19,1750,4700
4800,4.93,3.27,1750,4700
5000,4.93,3.4,1750,4700
5200,4.93,3.5,1750,4700
5400,4.93,3.69,1750,4700
5600,4.93,3.8,1750,4700
5800,4.93,3.8,1750,4700
6000,4.93,3.89,1750,4700
6200,4.93,4,1750,4700
6400,4.93,4.14,1750,4700
6600,4.93,4.22,1750,4700
6800,4.93,4.4,1750,4700
7000,4.93,4.46,1750,4700
7200,4.93,4.52,1750,4700
7400,4.93,4.67,1750,4700
7600,4.93,4.77,1750,4700
7800,4.93,4.96,1750,4700
8000,4.93,5,1750,4700
8200,4.93,5,1750,4700
8400,4.93,5,1750,4700
8600,4.93,5,1750,4700
8800,4.93,5,1750,4700
9000,4.93,5,1750,4700
9200,4.93,5,1750,4700
9400,4.93,5,1750,4700
9600,4.93,5,1750,4700
9800,4.93,5,1750,4700
10000,4.93,5,1750,4700
10200,4.93,5,1750,4700
10400,4.93,5,1750,4700
10600,4.93,5,1750,4700
10800,4.93,5,1750,4700
11000,4.93,5,1750,4700
11200,4.93,5,1750,4700
11400,4.93,5,1750,4700
11600,4.93,5,1750,4700
11800,4.93,5,1750,4700
12000,4.93,5,1750,4700
12200,4.93,5,1750,4700
12400,4.93,5,1750,4700
12600,4.93,5,1750,4700
12800,4.93,5,1750,4700
13000,4.93,5,1750,4700
13200,4.93,5,1750,4700
13400,4.93,5,1750,4700
13600,4.93,5,1750,4700
13800,4.93,5,1750,4700
14000,4.93,5,1750,4700
14200,4.93,5,1750,4700
14400,4.93,5,1750,4700
14600,4.93,5,1750,4700
14800,4.93,5,1750,4700
15000,4.93,5,1750,4700
15200,4.93,5,1750,4700
15400,4.93,5,1750,4700
15600,4.93,5,1750,4700
15800,4.93,5,1750,4700
0,4.93,0,1750,4700
200,4.93,0.22,1750,4700
400,4.93,0.4,1750,4700
600,4.93,0.55,1750,4700
800,4.93,0.76,1750,4700
1000,4.93,0.83,1750,4700
1200,4.93,1,1750,4700
1400,4.93,1.23,1750,4700
1600,4.93,1.38,1750,4700
1800,4.93,1.5,1750,4700
2000,4.93,1.65,1750,4700
2200,4.93,1.82,1750,4700
2400,4.93,1.97,1750,4700
2600,4.93,2.06,1750,4700
2800,4.93,2.19,1750,4700
3000,4.93,2.34,1750,4700
3200,4.93,2.46,1750,4700
3400,4.93,2.56,1750,4700
3600,4.93,2.68,1750,4700
3800,4.93,2.79,1750,4700
4000,4.93,2.87,1750,4700
4200,4.93,2.98,1750,4700
4400,4.93,3.08,1750,4700
4600,4.93,3.17,1750,4700
4800,4.93,3.27,1750,4700
5000,4.93,3.37,1750,4700
5200,4.93,3.47,1750,4700
5400,4.93,3.58,1750,4700
5600,4.93,3.67,1750,4700
5800,4.93,3.79,1750,4700
6000,4.93,3.94,1750,4700
6200,4.93,4.06,1750,4700
6400,4.93,4.17,1750,4700
6600,4.93,4.3,1750,4700
6800,4.93,4.45,1750,4700
7000,4.93,4.49,1750,4700
7200,4.93,4.74,1750,4700
7400,4.93,4.85,1750,4700
7600,4.93,4.96,1750,4700
7800,4.93,4.99,1750,4700
8000,4.93,5,1750,4700
8200,4.93,5,1750,4700
8400,4.93,5,1750,4700
8600,4.93,5,1750,4700
8800,4.93,5,1750,4700
9000,4.93,5,1750,4700
9200,4.93,5,1750,4700
9400,4.93,5,1750,4700
9600,4.93,5,1750,4700
9800,4.93,5,1750,4700
10000,4.93,5,1750,4700
10200,4.93,5,1750,4700
10400,4.93,5,1750,4700
10600,4.93,5,1750,4700
10800,4.93,5,1750,4700
11000,4.93,5,1750,4700
11200,4.93,5,1750,4700
11400,4.93,5,1750,4700
11600,4.93,5,1750,4700
11800,4.93,5,1750,4700
12000,4.93,5,1750,4700
12200,4.93,5,1750,4700
12400,4.93,5,1750,4700
12600,4.93,5,1750,4700
12800,4.93,5,1750,4700
13000,4.93,5,1750,4700
13200,4.93,5,1750,4700
13400,4.93,5,1750,4700
13600,4.93,5,1750,4700
13800,4.93,5,1750,4700
14000,4.93,5,1750,4700
14200,4.93,5,1750,4700
14400,4.93,5,1750,4700
14600,4.93,5,1750,4700
14800,4.93,5,1750,4700
15000,4.93,5,1750,4700
15200,4.93,5,1750,4700
15400,4.93,5,1750,4700
15600,4.93,5,1750,4700
15800,4.93,5,1750,4700
0,4.93,0.08,1750,4700
200,4.93,0.34,1750,4700
400,4.93,0.52,1750,4700
600,4.93,0.68,1750,4700
800,4.93,0.81,1750,4700
1000,4.93,0.98,1750,4700
1200,4.93,1.12,1750,4700
1400,4.93,1.31,1750,4700
1600,4.93,1.44,1750,4700
1800,4.93,1.56,1750,4700
2000,4.93,1.68,1750,4700
2200,4.93,1.82,1750,4700
2400,4.93,1.95,1750,4700
2600,4.93,2.08,1750,4700
2800,4.93,2.2,1750,4700
3000,4.93,2.32,1750,4700
3200,4.93,2.46,1750,4700
3400,4.93,2.56,1750,4700
3600,4.93,2.66,1750,4700
3800,4.93,2.75,1750,4700
4000,4.93,2.84,1750,4700
4200,4.93,2.94,1750,4700
4400,4.93,3.03,1750,4700
4600,4.93,3.12,1750,4700
4800,4.93,3.22,1750,4700
5000,4.93,3.31,1750,4700
5200,4.93,3.41,1750,4700
5400,4.93,3.51,1750,4700
5600,4.93,3.65,1750,4700
5800,4.93,3.71,1750,4700
6000,4.93,3.79,1750,4700
6200,4.93,3.89,1750,4700
6400,4.93,4.02,1750,4700
6600,4.93,4.16,1750,4700
6800,4.93,4.28,1750,4700
7000,4.93,4.4,1750,4700
7200,4.93,4.55,1750,4700
7400,4.93,4.66,1750,4700
7600,4.93,4.78,1750,4700
7800,4.93,4.89,1750,4700
8000,4.93,5,1750,4700
8200,4.93,5,1750,4700
8400,4.93,5,1750,4700
8600,4.93,5,1750,4700
8800,4.93,5,1750,4700
9000,4.93,5,1750,4700
9200,4.93,5,1750,4700
9400,4.93,5,1750,4700
9600,4.93,5,1750,4700
9800,4.93,5,1750,4700
10000,4.93,5,1750,4700
10200,4.93,5,1750,4700
10400,4.93,5,1750,4700
10600,4.93,5,1750,4700
10800,4.93,5,1750,4700
11000,4.93,5,1750,4700
11200,4.93,5,1750,4700
11400,4.93,5,1750,4700
11600,4.93,5,1750,4700
11800,4.93,5,1750,4700
12000,4.93,5,1750,4700
12200,4.93,5,1750,4700
12400,4.93,5,1750,4700
12600,4.93,5,1750,4700
12800,4.93,5,1750,4700
13000,4.93,5,1750,4700
13200,4.93,5,1750,4700
13400,4.93,5,1750,4700
13600,4.93,5,1750,4700
13800,4.93,5,1750,4700
14000,4.93,5,1750,4700
14200,4.93,5,1750,4700
14400,4.93,5,1750,4700
14600,4.93,5,1750,4700
14800,4.93,5,1750,4700
15000,4.93,5,1750,4700
15200,4.93,5,1750,4700
15400,4.93,5,1750,4700
15600,4.93,5,1750,4700
15800,4.93,5,1750,4700
0,4.93,0.52,1750,4700
200,4.93,0.35,1750,4700
400,4.93,0.57,1750,4700
600,4.93,0.8,1750,4700
800,4.93,0.8,1750,4700
1000,4.93,0.98,1750,4700
1200,4.93,1.12,1750,4700
1400,4.93,1.26,1750,4700
1600,4.93,1.42,1750,4700
1800,4.93,1.6,1750,4700
2000,4.93,1.71,1750,4700
2200,4.93,1.89,1750,4700
2400,4.93,2.01,1750,4700
2600,4.93,2.03,1750,4700
2800,4.93,1.98,1750,4700
3000,4.93,2.28,1750,4700
3200,4.93,2.37,1750,4700
3400,4.93,2.45,1750,4700
3600,4.93,2.55,1750,4700
3800,4.93,2.67,1750,4700
4000,4.93,2.77,1750,4700
4200,4.93,2.89,1750,4700
4400,4.93,2.98,1750,4700
4600,4.93,3.06,1750,4700
4800,4.93,3.14,1750,4700
5000,4.93,3.23,1750,4700
5200,4.93,3.32,1750,4700
5400,4.93,3.4,1750,4700
5600,4.93,3.5,1750,4700
5800,4.93,3.58,1750,4700
6000,4.93,3.68,1750,4700
6200,4.93,3.77,1750,4700
6400,4.93,3.89,1750,4700
6600,4.93,3.98,1750,4700
6800,4.93,4.12,1750,4700
7000,4.93,4.23,1750,4700
7200,4.93,4.42,1750,4700
7400,4.93,4.51,1750,4700
7600,4.93,4.68,1750,4700
7800,4.93,4.81,1750,4700
8000,4.93,4.96,1750,4700
8200,4.93,5,1750,4700
8400,4.93,5,1750,4700
8600,4.93,5,1750,4700
8800,4.93,5,1750,4700
9000,4.93,5,1750,4700
9200,4.93,5,1750,4700
9400,4.93,5,1750,4700
9600,4.93,5,1750,4700
9800,4.93,5,1750,4700
10000,4.93,5,1750,4700
10200,4.93,5,1750,4700
10400,4.93,5,1750,4700
10600,4.93,5,1750,4700
10800,4.93,5,1750,4700
11000,4.93,5,1750,4700
11200,4.93,5,1750,4700
11400,4.93,5,1750,4700
11600,4.93,5,1750,4700
11800,4.93,5,1750,4700
12000,4.93,5,1750,4700
12200,4.93,5,1750,4700
12400,4.93,5,1750,4700
12600,4.93,5,1750,4700
12800,4.93,5,1750,4700
13000,4.93,5,1750,4700
13200,4.93,5,1750,4700
13400,4.93,5,1750,4700
13600,4.93,5,1750,4700
13800,4.93,5,1750,4700
14000,4.93,5,1750,4700
14200,4.93,5,1750,4700
14400,4.93,5,1750,4700
14600,4.93,5,1750,4700
14800,4.93,5,1750,4700
15000,4.93,5,1750,4700
15200,4.93,5,1750,4700
15400,4.93,5,1750,4700
15600,4.93,5,1750,4700
15800,4.93,5,1750,4700
0,4.93,0,1750,4700
200,4.93,0.16,1750,4700
400,4.93,0.34,1750,4700
600,4.93,0.51,1750,4700
800,4.93,0.69,1750,4700
1000,4.93,0.84,1750,4700
1200,4.93,1,1750,4700
1400,4.93,1.15,1750,4700
1600,4.93,1.31,1750,4700
1800,4.93,1.47,1750,4700
2000,4.93,1.57,1750,4700
2200,4.93,1.7,1750,4700
2400,4.93,1.84,1750,4700
2600,4.93,1.97,1750,4700
2800,4.93,2.09,1750,4700
3000,4.93,2.25,1750,4700
3200,4.93,2.34,1750,4700
3400,4.93,2.44,1750,4700
3600,4.93,2.57,1750,4700
3800,4.93,2.64,1750,4700
4000,4.93,2.78,1750,4700
4200,4.93,2.84,1750,4700
4400,4.93,2.93,1750,4700
4600,4.93,3.03,1750,4700
4800,4.93,3.11,1750,4700
5000,4.93,3.2,1750,4700
5200,4.93,3.3,1750,4700
5400,4.93,3.4,1750,4700
5600,4.93,3.5,1750,4700
5800,4.93,3.6,1750,4700
6000,4.93,3.7,1750,4700
6200,4.93,3.82,1750,4700
6400,4.93,3.91,1750,4700
6600,4.93,4.02,1750,4700
6800,4.93,4.16,1750,4700
7000,4.93,4.28,1750,4700
7200,4.93,4.41,1750,4700
7400,4.93,4.55,1750,4700
7600,4.93,4.66,1750,4700
7800,4.93,4.82,1750,4700
8000,4.93,4.94,1750,4700
8200,4.93,5,1750,4700
8400,4.93,5,1750,4700
8600,4.93,5,1750,4700
8800,4.93,5,1750,4700
9000,4.93,5,1750,4700
9200,4.93,5,1750,4700
9400,4.93,5,1750,4700
9600,4.93,5,1750,4700
9800,4.93,5,1750,4700
10000,4.93,5,1750,4700
10200,4.93,5,1750,4700
10400,4.93,5,1750,4700
10600,4.93,5,1750,4700
10800,4.93,5,1750,4700
11000,4.93,5,1750,4700
11200,4.93,5,1750,4700
11400,4.93,5,1750,4700
11600,4.93,5,1750,4700
11800,4.93,5,1750,4700
12000,4.93,5,1750,4700
12200,4.93,5,1750,4700
12400,4.93,5,1750,4700
12600,4.93,5,1750,4700
12800,4.93,5,1750,4700
13000,4.93,5,1750,4700
13200,4.93,5,1750,4700
13400,4.93,5,1750,4700
13600,4.93,5,1750,4700
13800,4.93,5,1750,4700
14000,4.93,5,1750,4700
14200,4.93,5,1750,4700
14400,4.93,5,1750,4700
14600,4.93,5,1750,4700
14800,4.93,5,1750,4700
15000,4.93,5,1750,4700
15200,4.93,5,1750,4700
15400,4.93,5,1750,4700
15600,4.93,5,1750,4700
15800,4.93,5,1750,4700
0,4.93,0,1750,4700
200,4.93,0.18,1750,4700
400,4.93,0.37,1750,4700
600,4.93,0.53,1750,4700
800,4.93,0.72,1750,4700
1000,4.93,0.87,1750,4700
1200,4.93,1.03,1750,4700
1400,4.93,1.18,1750,4700
1600,4.93,1.35,1750,4700
1800,4.93,1.48,1750,4700
2000,4.93,1.63,1750,4700
2200,4.93,1.76,1750,4700
2400,4.93,1.92,1750,4700
2600,4.93,2.02,1750,4700
2800,4.93,2.15,1750,4700
3000,4.93,2.27,1750,4700
3200,4.93,2.39,1750,4700
3400,4.93,2.49,1750,4700
3600,4.93,2.6,1750,4700
3800,4.93,2.72,1750,4700
4000,4.93,2.81,1750,4700
4200,4.93,2.92,1750,4700
4400,4.93,3.01,1750,4700
4600,4.93,3.11,1750,4700
4800,4.93,3.21,1750,4700
5000,4.93,3.3,1750,4700
5200,4.93,3.41,1750,4700
5400,4.93,3.5,1750,4700
5600,4.93,3.6,1750,4700
5800,4.93,3.65,1750,4700
6000,4.93,3.79,1750,4700
6200,4.93,3.91,1750,4700
6400,4.93,4.03,1750,4700
6600,4.93,4.13,1750,4700
6800,4.93,4.26,1750,4700
7000,4.93,4.36,1750,4700
7200,4.93,4.52,1750,4700
7400,4.93,4.63,1750,4700
7600,4.93,4.77,1750,4700
7800,4.93,4.89,1750,4700
8000,4.93,5,1750,4700
8200,4.93,5,1750,4700
8400,4.93,5,1750,4700
8600,4.93,5,1750,4700
8800,4.93,5,1750,4700
9000,4.93,5,1750,4700
9200,4.93,5,1750,4700
9400,4.93,5,1750,4700
9600,4.93,5,1750,4700
9800,4.93,5,1750,4700
10000,4.93,5,1750,4700
10200,4.93,5,1750,4700
10400,4.93,5,1750,4700
10600,4.93,5,1750,4700
10800,4.93,5,1750,4700
11000,4.93,5,1750,4700
11200,4.93,5,1750,4700
11400,4.93,5,1750,4700
11600,4.93,5,1750,4700
11800,4.93,5,1750,4700
12000,4.93,5,1750,4700
12200,4.93,5,1750,4700
12400,4.93,5,1750,4700
12600,4.93,5,1750,4700
12800,4.93,5,1750,4700
13000,4.93,5,1750,4700
13200,4.93,5,1750,4700
13400,4.93,5,1750,4700
13600,4.93,5,1750,4700
13800,4.93,5,1750,4700
14000,4.93,5,1750,4700
14200,4.93,5,1750,4700
14400,4.93,5,1750,4700
14600,4.93,5,1750,4700
14800,4.93,5,1750,4700
15000,4.93,5,1750,4700
15200,4.93,5,1750,4700
15400,4.93,5,1750,4700
15600,4.93,5,1750,4700
15800,4.93,5,1750,4700
0,4.93,0,1750,4700
200,4.93,0.21,1750,4700
400,4.93,0.34,1750,4700
600,4.93,0.58,1750,4700
800,4.93,0.72,1750,4700
1000,4.93,0.89,1750,4700
1200,4.93,1.03,1750,4700
1400,4.93,1.19,1750,4700
1600,4.93,1.27,1750,4700
1800,4.93,1.47,1750,4700
2000,4.93,1.6,1750,4700
2200,4.93,1.74,1750,4700
2400,4.93,1.87,1750,4700
2600,4.93,2,1750,4700
2800,4.93,2.11,1750,4700
3000,4.93,2.24,1750,4700
3200,4.93,2.36,1750,4700
3400,4.93,2.46,1750,4700
3600,4.93,2.57,1750,4700
3800,4.93,2.74,1750,4700
4000,4.93,2.79,1750,4700
4200,4.93,2.87,1750,4700
4400,4.93,2.97,1750,4700
4600,4.93,3.09,1750,4700
4800,4.93,3.16,1750,4700
5000,4.93,3.26,1750,4700
5200,4.93,3.37,1750,4700
5400,4.93,3.46,1750,4700
5600,4.93,3.57,1750,4700
5800,4.93,3.68,1750,4700
6000,4.93,3.74,1750,4700
6200,4.93,3.86,1750,4700
6400,4.93,3.94,1750,4700
6600,4.93,4.07,1750,4700
6800,4.93,4.17,1750,4700
7000,4.93,4.31,1750,4700
7200,4.93,4.41,1750,4700
7400,4.93,4.51,1750,4700
7600,4.93,4.56,1750,4700
7800,4.93,4.77,1750,4700
8000,4.93,4.9,1750,4700
8200,4.93,5,1750,4700
8400,4.93,5,1750,4700
8600,4.93,5,1750,4700
8800,4.93,5,1750,4700
9000,4.93,5,1750,4700
9200,4.93,5,1750,4700
9400,4.93,5,1750,4700
9600,4.93,5,1750,4700
9800,4.93,5,1750,4700
10000,4.93,5,1750,4700
10200,4.93,5,1750,4700
10400,4.93,5,1750,4700
10600,4.93,5,1750,4700
10800,4.93,5,1750,4700
11000,4.93,5,1750,4700
11200,4.93,5,1750,4700
11400,4.93,5,1750,4700
11600,4.93,5,1750,4700
11800,4.93,5,1750,4700
12000,4.93,5,1750,4700
12200,4.93,5,1750,4700
12400,4.93,5,1750,4700
12600,4.93,5,1750,4700
12800,4.93,5,1750,4700
13000,4.93,5,1750,4700
13200,4.93,5,1750,4700
13400,4.93,5,1750,4700
13600,4.93,5,1750,4700
13800,4.93,5,1750,4700
14000,4.93,5,1750,4700
14200,4.93,5,1750,4700
14400,4.93,5,1750,4700
14600,4.93,5,1750,4700
14800,4.93,5,1750,4700
15000,4.93,5,1750,4700
15200,4.93,5,1750,4700
15400,4.93,5,1750,4700
15600,4.93,5,1750,4700
15800,4.93,5,1750,4700
0,4.93,0,1750,4700
200,4.93,0.17,1750,4700
400,4.93,0.36,1750,4700
600,4.93,0.56,1750,4700
800,4.93,0.7,1750,4700
1000,4.93,0.85,1750,4700
1200,4.93,1.02,1750,4700
1400,4.93,1.17,1750,4700
1600,4.93,1.32,1750,4700
1800,4.93,1.48,1750,4700
2000,4.93,1.62,1750,4700
2200,4.93,1.75,1750,4700
2400,4.93,1.89,1750,4700
2600,4.93,2.07,1750,4700
2800,4.93,2.13,1750,4700
3000,4.93,2.24,1750,4700
3200,4.93,2.34,1750,4700
3400,4.93,2.42,1750,4700
3600,4.93,2.56,1750,4700
3800,4.93,2.67,1750,4700
4000,4.93,2.79,1750,4700
4200,4.93,2.9,1750,4700
4400,4.93,3,1750,4700
4600,4.93,3.11,1750,4700
4800,4.93,3.22,1750,4700
5000,4.93,3.28,1750,4700
5200,4.93,3.38,1750,4700
5400,4.93,3.48,1750,4700
5600,4.93,3.58,1750,4700
5800,4.93,3.66,1750,4700
6000,4.93,3.83,1750,4700
6200,4.93,3.87,1750,4700
6400,4.93,3.97,1750,4700
6600,4.93,4.09,1750,4700
6800,4.93,4.21,1750,4700
7000,4.93,4.34,1750,4700
7200,4.93,4.47,1750,4700
7400,4.93,4.62,1750,4700
7600,4.93,4.74,1750,4700
7800,4.93,4.87,1750,4700
8000,4.93,5,1750,4700
8200,4.93,5,1750,4700
8400,4.93,5,1750,4700
8600,4.93,5,1750,4700
8800,4.93,5,1750,4700
9000,4.93,5,1750,4700
9200,4.93,5,1750,4700
9400,4.93,5,1750,4700
9600,4.93,5,1750,4700
9800,4.93,5,1750,4700
10000,4.93,5,1750,4700
10200,4.93,5,1750,4700
10400,4.93,5,1750,4700
10600,4.93,5,1750,4700
10800,4.93,5,1750,4700
11000,4.93,5,1750,4700
11200,4.93,5,1750,4700
11400,4.93,5,1750,4700
11600,4.93,5,1750,4700
11800,4.93,5,1750,4700
12000,4.93,5,1750,4700
12200,4.93,5,1750,4700
12400,4.93,5,1750,4700
12600,4.93,5,1750,4700
12800,4.93,5,1750,4700
13000,4.93,5,1750,4700
13200,4.93,5,1750,4700
13400,4.93,5,1750,4700
13600,4.93,5,1750,4700
13800,4.93,5,1750,4700
14000,4.93,5,1750,4700
14200,4.93,5,1750,4700
14400,4.93,5,1750,4700
14600,4.93,5,1750,4700
14800,4.93,5,1750,4700
15000,4.93,5,1750,4700
